C3-A1,C4-A2,F3-A1,F4-A2,F7-A1,F8-A2,Fp1-A1,Fp2-A2,O1-A1,O2-A2,P3-A1,P4-A2,T3-A1,T4-A2,T5-A1,T6-A2,LABEL
2.452429999,-1.851834897,10.66056306,1.251239796,-7.857785916,-6.856794079,11.76165408,7.056992447,-8.758678569,-7.257190814,-9.659571221,-3.653620203,-11.16105898,-9.659571221,-11.36125734,-13.56343938,MUROTTAL_NORMAL
3.953917754,-1.151140612,11.46135653,1.851834897,-7.257190814,-6.556496529,12.36224918,7.557488365,-10.56046387,-6.956893263,-8.958876936,-3.253223468,-10.46036469,-9.05897612,-10.56046387,-13.76363775,MUROTTAL_NORMAL
4.354314488,-0.250247959,12.06195163,2.75272755,-6.256198978,-5.655603876,12.96284428,8.558480201,-11.16105898,-6.256198978,-8.958876936,-2.352330816,-9.559472038,-8.158083467,-10.26016632,-13.76363775,MUROTTAL_NORMAL
4.254215305,0.950942245,12.76264591,4.054016938,-5.055008774,-4.454413672,13.36324102,9.959868772,-10.46036469,-5.155107958,-9.359273671,-1.151140612,-8.458381018,-7.257190814,-10.26016632,-13.4633402,MUROTTAL_NORMAL
5.855802243,2.252231632,13.56343938,5.555504692,-3.653620203,-3.85381857,13.96383612,10.86076143,-11.66155489,-4.254215305,-9.05897612,-0.050049592,-7.557488365,-6.656595712,-10.26016632,-13.16304265,MUROTTAL_NORMAL
7.857785916,3.453421836,14.26413367,6.756694896,-2.152132448,-3.253223468,14.76462959,11.56145571,-12.66254673,-3.353322652,-8.057984283,0.950942245,-6.556496529,-6.05600061,-10.16006714,-12.8627451,MUROTTAL_NORMAL
8.758678569,4.854810407,15.66552224,7.657587549,-1.151140612,-2.152132448,15.36522469,12.76264591,-12.66254673,-2.352330816,-6.956893263,1.951934081,-5.355306325,-5.355306325,-9.559472038,-12.36224918,MUROTTAL_NORMAL
10.36026551,5.855802243,16.66651408,8.758678569,-0.050049592,-1.451438163,16.26611734,13.66353857,-12.8627451,-1.851834897,-5.755703059,2.552529183,-4.254215305,-4.454413672,-8.658579385,-11.66155489,MUROTTAL_NORMAL
11.86175326,6.656595712,17.16700999,9.659571221,1.051041428,-0.850843061,16.96681163,14.46433204,-11.76165408,-1.451438163,-4.754711223,3.353322652,-3.353322652,-3.653620203,-7.457389181,-11.16105898,MUROTTAL_NORMAL
12.46234836,7.557488365,17.7676051,10.56046387,2.252231632,0.050049592,17.46730755,15.06492714,-8.658579385,-0.350347143,-4.254215305,4.254215305,-2.352330816,-2.75272755,-6.556496529,-10.56046387,MUROTTAL_NORMAL
13.36324102,8.558480201,18.76859693,11.86175326,3.453421836,0.950942245,17.7676051,15.96581979,-5.355306325,0.150148775,-3.353322652,5.255207141,-1.151140612,-1.451438163,-5.455405509,-9.859769589,MUROTTAL_NORMAL
14.76462959,9.05897612,19.36919203,12.66254673,4.654612039,1.251239796,18.16800183,16.66651408,-4.254215305,0.150148775,-2.052033265,6.05600061,-0.250247959,-0.950942245,-3.953917754,-9.559472038,MUROTTAL_NORMAL
15.16502632,9.959868772,19.96978714,13.26314183,5.555504692,1.951934081,17.86770428,17.46730755,-1.451438163,1.051041428,-0.950942245,6.756694896,0.750743877,-0.55054551,-3.653620203,-8.758678569,MUROTTAL_NORMAL
15.16502632,11.76165408,20.87067979,15.06492714,7.257190814,3.953917754,17.56740673,18.16800183,5.555504692,2.852826734,-0.350347143,8.25818265,2.252231632,0.650644694,-5.055008774,-7.457389181,MUROTTAL_NORMAL
15.66552224,12.76264591,21.47127489,15.96581979,8.458381018,4.254215305,17.86770428,18.9687953,5.755703059,3.453421836,0.350347143,9.159075303,3.353322652,1.251239796,-5.055008774,-6.856794079,MUROTTAL_NORMAL
16.56641489,12.76264591,22.27206836,15.96581979,8.458381018,3.953917754,17.86770428,19.5693904,-3.353322652,3.153124285,2.152132448,9.159075303,3.953917754,1.351338979,-3.353322652,-6.356298161,MUROTTAL_NORMAL
16.86671244,13.86373693,22.67246509,16.86671244,9.359273671,5.555504692,17.7676051,20.27008469,-5.155107958,4.354314488,3.353322652,10.26016632,5.155107958,3.053025101,-2.152132448,-5.055008774,MUROTTAL_NORMAL
16.56641489,15.16502632,22.97276265,18.3682002,11.16105898,7.357289998,18.06790265,21.17097734,0.050049592,5.455405509,3.753719387,11.86175326,6.356298161,4.554512856,-0.55054551,-3.553521019,MUROTTAL_NORMAL
16.96681163,15.96581979,24.17395285,19.06889448,12.36224918,7.857785916,17.7676051,21.97177081,1.251239796,5.555504692,4.95490959,12.36224918,7.357289998,4.654612039,1.251239796,-2.652628367,MUROTTAL_NORMAL
18.06790265,16.66651408,24.97474632,19.96978714,13.36324102,8.558480201,16.96681163,22.57236591,3.053025101,6.356298161,6.956893263,13.06294347,8.758678569,5.255207141,1.851834897,-1.551537346,MUROTTAL_NORMAL
18.16800183,17.7676051,24.97474632,20.77058061,14.16403449,9.359273671,17.16700999,23.47325856,1.351338979,7.257190814,8.158083467,13.96383612,10.26016632,6.356298161,3.053025101,-0.55054551,MUROTTAL_NORMAL
18.06790265,18.06790265,25.0748455,20.77058061,13.96383612,9.359273671,16.66651408,24.07385367,-9.559472038,7.557488365,9.159075303,14.26413367,11.16105898,6.956893263,5.255207141,0.150148775,MUROTTAL_NORMAL
18.16800183,18.9687953,25.37514305,21.47127489,14.86472877,10.56046387,15.06492714,24.17395285,-14.76462959,8.558480201,10.05996796,15.16502632,12.06195163,8.158083467,5.555504692,1.251239796,MUROTTAL_NORMAL
17.7676051,20.47028305,25.27504387,22.87266346,16.56641489,12.36224918,13.66353857,24.4742504,-10.26016632,10.56046387,10.36026551,16.96681163,13.26314183,9.659571221,4.854810407,3.053025101,MUROTTAL_NORMAL
17.26710918,21.37117571,25.6754406,23.8736553,17.46730755,13.26314183,13.06294347,25.27504387,-11.06095979,11.46135653,11.16105898,17.86770428,14.76462959,10.66056306,5.755703059,4.554512856,MUROTTAL_NORMAL
17.16700999,21.97177081,25.87563897,24.4742504,18.3682002,13.66353857,12.06195163,25.37514305,-12.56244755,11.86175326,12.36224918,18.66849775,15.76562142,11.46135653,7.557488365,6.05600061,MUROTTAL_NORMAL
17.16700999,22.97276265,25.37514305,24.97474632,19.5693904,15.06492714,11.26115816,25.37514305,-10.46036469,13.26314183,12.66254673,19.66948959,16.66651408,12.36224918,8.758678569,7.357289998,MUROTTAL_NORMAL
17.16700999,23.77355612,24.77454795,25.27504387,20.27008469,15.96581979,10.96086061,25.37514305,-12.36224918,14.46433204,12.46234836,20.57038224,17.86770428,13.36324102,9.159075303,8.758678569,MUROTTAL_NORMAL
16.86671244,24.07385367,23.77355612,26.17593652,20.77058061,16.56641489,10.36026551,25.57534142,-9.959868772,15.36522469,12.96284428,21.67147326,18.9687953,14.46433204,10.05996796,10.05996796,MUROTTAL_NORMAL
16.26611734,24.67444877,22.57236591,26.57633326,21.17097734,17.26710918,9.959868772,25.37514305,-0.650644694,16.06591897,13.36324102,22.37216754,19.36919203,15.16502632,10.96086061,11.46135653,MUROTTAL_NORMAL
15.36522469,25.0748455,22.07186999,26.47623407,21.47127489,18.06790265,9.659571221,25.0748455,0.450446326,16.66651408,13.56343938,22.57236591,20.1699855,15.66552224,11.86175326,12.16205081,MUROTTAL_NORMAL
14.86472877,25.0748455,20.77058061,26.27603571,21.97177081,18.46829938,9.659571221,24.37415122,-2.75272755,16.96681163,13.96383612,22.87266346,20.57038224,16.36621653,13.36324102,12.66254673,MUROTTAL_NORMAL
14.16403449,25.0748455,19.06889448,26.17593652,22.37216754,19.36919203,9.359273671,23.47325856,-5.755703059,17.26710918,14.26413367,23.47325856,21.07087816,17.26710918,14.16403449,13.56343938,MUROTTAL_NORMAL
12.36224918,25.57534142,18.06790265,26.17593652,22.97276265,20.47028305,8.158083467,22.57236591,-15.26512551,18.16800183,13.66353857,24.17395285,21.97177081,18.16800183,12.66254673,15.06492714,MUROTTAL_NORMAL
11.56145571,25.6754406,16.06591897,26.27603571,23.17296101,21.07087816,7.056992447,21.47127489,-17.16700999,19.06889448,13.06294347,24.4742504,22.67246509,18.76859693,12.66254673,16.06591897,MUROTTAL_NORMAL
12.66254673,25.57534142,13.66353857,25.87563897,22.97276265,21.47127489,7.357289998,20.47028305,-4.454413672,19.96978714,13.36324102,24.77454795,23.17296101,19.36919203,14.76462959,16.86671244,MUROTTAL_NORMAL
12.76264591,25.6754406,12.46234836,25.87563897,23.47325856,22.57236591,7.557488365,19.96978714,-2.652628367,20.87067979,13.66353857,25.37514305,23.77355612,20.57038224,15.16502632,18.06790265,MUROTTAL_NORMAL
11.26115816,25.87563897,10.66056306,25.57534142,23.77355612,23.2730602,6.456397345,19.06889448,-13.86373693,21.37117571,12.76264591,25.97573816,24.37415122,21.67147326,14.46433204,19.26909285,MUROTTAL_NORMAL
10.56046387,24.97474632,7.857785916,23.57335775,22.67246509,23.2730602,5.755703059,16.56641489,-17.36720836,21.47127489,11.86175326,25.57534142,24.07385367,21.77157244,14.56443122,19.86968795,MUROTTAL_NORMAL
10.26016632,23.8736553,5.555504692,21.77157244,21.97177081,23.47325856,5.455405509,14.26413367,-16.86671244,22.07186999,11.16105898,25.27504387,24.07385367,22.37216754,14.26413367,20.77058061,MUROTTAL_NORMAL
9.959868772,23.57335775,4.054016938,21.47127489,21.97177081,24.07385367,5.155107958,13.06294347,-15.96581979,22.37216754,10.86076143,25.57534142,24.07385367,23.47325856,14.56443122,21.77157244,MUROTTAL_NORMAL
10.96086061,22.67246509,2.452429999,20.1699855,21.47127489,24.4742504,4.95490959,11.46135653,-6.856794079,22.57236591,10.96086061,25.27504387,23.77355612,23.77355612,16.66651408,22.37216754,MUROTTAL_NORMAL
11.16105898,21.17097734,1.851834897,18.16800183,20.57038224,24.97474632,4.854810407,8.858777752,-1.451438163,23.2730602,10.96086061,24.77454795,23.57335775,23.8736553,16.96681163,22.87266346,MUROTTAL_NORMAL
9.159075303,19.86968795,0.750743877,16.86671244,20.27008469,25.37514305,4.054016938,6.956893263,-6.856794079,24.17395285,10.26016632,24.4742504,23.57335775,24.37415122,15.66552224,23.57335775,MUROTTAL_NORMAL
7.9578851,18.46829938,-1.151140612,15.06492714,19.36919203,25.37514305,3.153124285,5.455405509,-10.26016632,24.97474632,9.05897612,23.47325856,23.17296101,24.97474632,14.86472877,24.4742504,MUROTTAL_NORMAL
7.657587549,16.56641489,-2.75272755,12.66254673,18.16800183,25.0748455,2.552529183,3.453421836,-10.26016632,25.0748455,7.9578851,22.27206836,22.37216754,25.27504387,13.26314183,25.0748455,MUROTTAL_NORMAL
6.656595712,14.56443122,-4.154116121,10.36026551,17.26710918,24.97474632,1.65163653,1.051041428,-11.46135653,24.67444877,7.257190814,21.47127489,21.37117571,25.0748455,12.16205081,25.6754406,MUROTTAL_NORMAL
6.156099794,12.66254673,-5.755703059,7.9578851,16.26611734,24.37415122,0.450446326,-0.850843061,-10.86076143,24.17395285,7.357289998,20.1699855,20.27008469,24.97474632,13.26314183,26.17593652,MUROTTAL_NORMAL
6.05600061,10.36026551,-7.15709163,5.755703059,15.16502632,23.47325856,-0.650644694,-2.652628367,-9.559472038,24.17395285,7.857785916,18.06790265,19.26909285,24.67444877,13.66353857,26.27603571,MUROTTAL_NORMAL
4.95490959,8.25818265,-7.857785916,3.953917754,13.96383612,22.87266346,-1.851834897,-3.953917754,-8.158083467,24.4742504,6.956893263,16.36621653,18.3682002,24.4742504,13.36324102,26.47623407,MUROTTAL_NORMAL
3.953917754,6.456397345,-8.057984283,2.152132448,12.96284428,22.87266346,-2.952925917,-5.055008774,-5.155107958,24.4742504,5.755703059,15.16502632,17.56740673,24.37415122,12.96284428,26.47623407,MUROTTAL_NORMAL
2.852826734,4.554512856,-8.658579385,0.450446326,11.76165408,22.07186999,-4.554512856,-6.256198978,-3.953917754,24.37415122,5.255207141,13.86373693,16.86671244,24.07385367,10.86076143,26.47623407,MUROTTAL_NORMAL
1.351338979,1.951934081,-10.16006714,-1.251239796,10.36026551,20.27008469,-6.556496529,-7.857785916,-3.053025101,23.77355612,4.654612039,11.46135653,15.66552224,22.87266346,8.558480201,25.97573816,MUROTTAL_NORMAL
0.150148775,0.050049592,-10.86076143,-3.353322652,9.05897612,18.76859693,-7.757686732,-9.05897612,-1.251239796,22.57236591,4.054016938,8.858777752,14.26413367,21.77157244,7.857785916,25.6754406,MUROTTAL_NORMAL
-0.250247959,-0.950942245,-10.86076143,-4.454413672,7.9578851,17.86770428,-8.958876936,-9.859769589,-1.751735714,21.17097734,3.453421836,7.257190814,13.06294347,21.77157244,7.557488365,25.6754406,MUROTTAL_NORMAL
-1.151140612,-2.352330816,-11.66155489,-5.355306325,6.656595712,16.06591897,-10.26016632,-10.86076143,0.150148775,19.36919203,2.552529183,5.455405509,11.76165408,20.87067979,7.657587549,24.97474632,MUROTTAL_NORMAL
-2.452429999,-4.454413672,-12.66254673,-7.257190814,5.155107958,13.96383612,-11.46135653,-12.26215,3.753719387,17.46730755,1.851834897,3.053025101,10.05996796,18.76859693,7.857785916,23.77355612,MUROTTAL_NORMAL
-3.953917754,-6.05600061,-13.26314183,-8.758678569,3.753719387,11.86175326,-12.36224918,-12.96284428,2.252231632,15.96581979,1.351338979,1.251239796,8.758678569,17.16700999,6.956893263,22.97276265,MUROTTAL_NORMAL
-5.655603876,-6.856794079,-14.36423285,-9.559472038,2.252231632,9.759670405,-13.56343938,-13.4633402,1.851834897,14.46433204,1.251239796,0.050049592,7.557488365,15.96581979,6.656595712,22.07186999,MUROTTAL_NORMAL
-7.257190814,-7.857785916,-15.06492714,-10.56046387,0.350347143,7.9578851,-14.6645304,-14.36423285,4.654612039,12.76264591,1.251239796,-1.551537346,6.05600061,14.16403449,6.656595712,20.77058061,MUROTTAL_NORMAL
-8.458381018,-9.05897612,-15.06492714,-11.96185245,-1.451438163,6.456397345,-15.56542306,-15.26512551,4.95490959,10.66056306,0.650644694,-3.253223468,4.054016938,12.16205081,5.155107958,19.06889448,MUROTTAL_NORMAL
-9.259174487,-10.56046387,-15.26512551,-12.96284428,-3.553521019,4.854810407,-16.26611734,-15.96581979,5.855802243,8.25818265,0.050049592,-5.055008774,2.152132448,10.05996796,3.753719387,17.16700999,MUROTTAL_NORMAL
-10.46036469,-11.46135653,-14.96482795,-13.76363775,-5.055008774,3.353322652,-16.76661326,-16.26611734,7.056992447,6.956893263,-0.350347143,-6.556496529,0.450446326,8.458381018,3.153124285,14.86472877,MUROTTAL_NORMAL
-11.66155489,-11.96185245,-14.46433204,-13.86373693,-6.05600061,1.951934081,-16.76661326,-16.16601816,5.255207141,6.356298161,-0.650644694,-7.257190814,-0.650644694,7.056992447,3.053025101,13.66353857,MUROTTAL_NORMAL
-12.06195163,-12.56244755,-15.26512551,-14.16403449,-7.557488365,0.150148775,-16.76661326,-16.16601816,6.356298161,5.255207141,-1.251239796,-7.857785916,-2.152132448,5.455405509,4.054016938,12.16205081,MUROTTAL_NORMAL
-12.8627451,-13.26314183,-16.16601816,-14.96482795,-9.259174487,-1.251239796,-16.86671244,-16.26611734,6.956893263,3.953917754,-1.751735714,-8.958876936,-3.85381857,3.453421836,5.255207141,9.759670405,MUROTTAL_NORMAL
-14.0639353,-13.76363775,-15.96581979,-15.36522469,-10.16006714,-2.652628367,-16.76661326,-16.26611734,4.054016938,3.353322652,-2.052033265,-9.959868772,-5.155107958,2.252231632,5.555504692,7.557488365,MUROTTAL_NORMAL
-14.36423285,-14.6645304,-15.96581979,-15.96581979,-11.16105898,-4.254215305,-16.26611734,-16.46631571,9.959868772,1.251239796,-2.452429999,-11.06095979,-6.956893263,0.450446326,5.455405509,5.555504692,MUROTTAL_NORMAL
-14.96482795,-15.66552224,-15.96581979,-17.16700999,-12.56244755,-6.05600061,-15.66552224,-17.36720836,19.06889448,-2.652628367,-3.053025101,-12.56244755,-8.758678569,-2.152132448,4.354314488,2.852826734,MUROTTAL_NORMAL
-15.86572061,-15.96581979,-15.26512551,-17.46730755,-13.4633402,-6.856794079,-14.96482795,-17.46730755,15.96581979,-4.754711223,-3.553521019,-13.26314183,-10.16006714,-3.85381857,2.452429999,0.950942245,MUROTTAL_NORMAL
-15.86572061,-15.86572061,-14.96482795,-16.86671244,-14.0639353,-7.15709163,-13.86373693,-16.46631571,9.759670405,-3.653620203,-4.554512856,-12.96284428,-11.16105898,-3.253223468,1.251239796,0.150148775,MUROTTAL_NORMAL
-15.36522469,-15.56542306,-14.76462959,-16.26611734,-14.76462959,-7.757686732,-12.8627451,-15.56542306,6.156099794,-3.653620203,-5.455405509,-12.66254673,-11.96185245,-3.353322652,0.450446326,-0.55054551,MUROTTAL_NORMAL
-15.66552224,-15.56542306,-14.0639353,-16.16601816,-15.36522469,-8.458381018,-12.06195163,-15.36522469,0.050049592,-5.055008774,-6.05600061,-13.4633402,-12.66254673,-5.155107958,-0.55054551,-2.152132448,MUROTTAL_NORMAL
-15.86572061,-15.66552224,-13.76363775,-16.16601816,-16.16601816,-9.559472038,-11.06095979,-15.06492714,-1.151140612,-5.655603876,-7.15709163,-14.36423285,-13.4633402,-6.856794079,-1.551537346,-3.653620203,MUROTTAL_NORMAL
-15.86572061,-15.86572061,-13.76363775,-16.16601816,-16.76661326,-10.46036469,-10.16006714,-14.96482795,3.453421836,-6.856794079,-8.658579385,-14.36423285,-14.46433204,-7.257190814,-2.452429999,-5.155107958,MUROTTAL_NORMAL
-15.66552224,-15.86572061,-13.56343938,-16.26611734,-17.16700999,-11.36125734,-9.659571221,-14.6645304,1.65163653,-8.758678569,-9.559472038,-14.76462959,-15.56542306,-8.658579385,-3.253223468,-6.656595712,MUROTTAL_NORMAL
-15.06492714,-16.26611734,-13.26314183,-16.46631571,-17.7676051,-12.66254673,-8.758678569,-14.16403449,-2.052033265,-8.958876936,-10.16006714,-15.66552224,-16.26611734,-10.16006714,-3.653620203,-8.057984283,MUROTTAL_NORMAL
-14.16403449,-16.26611734,-12.66254673,-16.16601816,-17.7676051,-12.96284428,-7.757686732,-13.56343938,-0.350347143,-9.359273671,-10.76066224,-15.86572061,-16.56641489,-10.86076143,-4.254215305,-9.259174487,MUROTTAL_NORMAL
-13.16304265,-15.86572061,-11.66155489,-15.66552224,-17.36720836,-12.56244755,-6.656595712,-12.8627451,0.050049592,-11.36125734,-10.86076143,-15.66552224,-16.56641489,-11.36125734,-5.155107958,-9.659571221,MUROTTAL_NORMAL
-11.66155489,-14.96482795,-10.56046387,-14.76462959,-17.16700999,-12.56244755,-5.455405509,-11.46135653,-2.152132448,-11.46135653,-11.06095979,-15.36522469,-16.56641489,-11.46135653,-5.455405509,-9.959868772,MUROTTAL_NORMAL
-10.46036469,-14.16403449,-9.659571221,-13.4633402,-16.76661326,-13.16304265,-4.554512856,-10.16006714,-2.952925917,-10.16006714,-11.06095979,-14.6645304,-16.56641489,-10.86076143,-5.955901427,-9.959868772,MUROTTAL_NORMAL
-9.559472038,-13.56343938,-8.658579385,-12.66254673,-15.96581979,-13.16304265,-3.653620203,-9.259174487,-3.053025101,-9.559472038,-10.56046387,-14.0639353,-16.16601816,-10.56046387,-6.256198978,-9.959868772,MUROTTAL_NORMAL
-8.658579385,-13.26314183,-8.057984283,-12.56244755,-15.96581979,-13.4633402,-2.75272755,-8.358281834,-3.053025101,-9.359273671,-10.46036469,-14.16403449,-16.16601816,-11.36125734,-6.956893263,-10.76066224,MUROTTAL_NORMAL
-8.057984283,-13.16304265,-7.257190814,-12.06195163,-16.26611734,-14.36423285,-2.452429999,-7.257190814,-2.952925917,-10.46036469,-10.56046387,-14.6645304,-16.56641489,-12.66254673,-8.458381018,-11.96185245,MUROTTAL_NORMAL
-7.257190814,-12.66254673,-6.356298161,-11.46135653,-15.56542306,-14.96482795,-2.652628367,-6.356298161,-3.653620203,-12.66254673,-10.16006714,-14.76462959,-16.76661326,-14.16403449,-10.16006714,-12.56244755,MUROTTAL_NORMAL
-6.256198978,-12.26215,-5.455405509,-10.86076143,-14.96482795,-15.36522469,-2.152132448,-5.755703059,-3.353322652,-13.4633402,-9.259174487,-14.76462959,-16.56641489,-15.26512551,-10.76066224,-12.66254673,MUROTTAL_NORMAL
-5.455405509,-11.76165408,-4.854810407,-9.959868772,-14.46433204,-15.96581979,-1.451438163,-5.055008774,-2.152132448,-14.16403449,-8.658579385,-14.76462959,-16.56641489,-16.16601816,-11.36125734,-13.56343938,MUROTTAL_NORMAL
-4.754711223,-10.86076143,-4.454413672,-8.758678569,-13.76363775,-16.76661326,-0.950942245,-4.154116121,-2.75272755,-15.06492714,-8.158083467,-14.96482795,-16.46631571,-16.76661326,-11.96185245,-14.46433204,MUROTTAL_NORMAL
-4.154116121,-9.659571221,-3.953917754,-7.557488365,-12.8627451,-17.46730755,-0.350347143,-3.353322652,-3.553521019,-14.0639353,-7.757686732,-14.6645304,-16.16601816,-16.86671244,-12.06195163,-14.96482795,MUROTTAL_NORMAL
-3.85381857,-8.658579385,-3.85381857,-6.356298161,-11.76165408,-17.66750591,0.050049592,-2.452429999,-3.353322652,-13.4633402,-7.257190814,-14.0639353,-15.56542306,-16.86671244,-12.36224918,-15.26512551,MUROTTAL_NORMAL
-3.553521019,-7.757686732,-3.353322652,-5.655603876,-10.56046387,-17.06691081,0.150148775,-1.751735714,-3.553521019,-15.66552224,-6.856794079,-13.56343938,-14.96482795,-17.36720836,-12.8627451,-15.86572061,MUROTTAL_NORMAL
-2.75272755,-6.556496529,-2.652628367,-4.754711223,-9.359273671,-16.46631571,0.750743877,-1.151140612,-3.653620203,-16.16601816,-6.556496529,-12.8627451,-14.16403449,-17.46730755,-12.8627451,-16.26611734,MUROTTAL_NORMAL
-2.052033265,-5.155107958,-2.052033265,-3.253223468,-8.158083467,-16.16601816,1.351338979,-0.350347143,-3.553521019,-13.16304265,-5.955901427,-11.66155489,-13.16304265,-16.86671244,-12.66254673,-16.16601816,MUROTTAL_NORMAL
-1.151140612,-4.154116121,-1.751735714,-1.751735714,-6.956893263,-15.56542306,1.551537346,0.150148775,-3.953917754,-12.36224918,-5.455405509,-10.46036469,-11.96185245,-16.56641489,-12.36224918,-15.66552224,MUROTTAL_NORMAL
-0.950942245,-3.053025101,-1.751735714,-1.151140612,-5.955901427,-15.26512551,1.851834897,0.450446326,-4.854810407,-14.96482795,-5.755703059,-9.559472038,-10.76066224,-16.56641489,-12.06195163,-15.86572061,MUROTTAL_NORMAL
-0.850843061,-2.152132448,-1.751735714,-0.650644694,-4.854810407,-15.06492714,2.252231632,0.750743877,-4.254215305,-15.66552224,-5.655603876,-8.358281834,-9.659571221,-16.26611734,-11.76165408,-15.86572061,MUROTTAL_NORMAL
-0.250247959,-1.151140612,-1.451438163,0.050049592,-4.154116121,-14.46433204,2.552529183,1.351338979,-3.053025101,-14.0639353,-5.155107958,-7.457389181,-8.658579385,-16.16601816,-11.36125734,-15.66552224,MUROTTAL_NORMAL
0.050049592,-0.350347143,-1.251239796,0.650644694,-3.653620203,-13.86373693,3.053025101,1.851834897,-3.653620203,-13.86373693,-5.055008774,-6.556496529,-7.557488365,-15.96581979,-10.86076143,-15.56542306,MUROTTAL_NORMAL
0.150148775,0.050049592,-1.451438163,1.251239796,-2.952925917,-13.26314183,3.453421836,1.951934081,-3.85381857,-14.76462959,-4.754711223,-5.355306325,-6.356298161,-15.36522469,-10.26016632,-15.36522469,MUROTTAL_NORMAL
0.650644694,0.650644694,-1.451438163,1.351338979,-1.851834897,-12.26215,3.753719387,2.152132448,-4.254215305,-14.16403449,-4.154116121,-4.154116121,-5.055008774,-14.46433204,-9.359273671,-14.76462959,MUROTTAL_NORMAL
1.351338979,1.051041428,-1.151140612,1.851834897,-1.151140612,-10.86076143,4.254215305,2.152132448,-6.05600061,-13.26314183,-3.85381857,-3.053025101,-3.653620203,-13.56343938,-8.758678569,-14.0639353,MUROTTAL_NORMAL
1.951934081,1.551537346,-0.850843061,2.452429999,-0.650644694,-9.559472038,4.854810407,2.452429999,-2.452429999,-12.26215,-3.353322652,-2.052033265,-3.053025101,-12.36224918,-7.857785916,-13.26314183,MUROTTAL_NORMAL
2.152132448,2.152132448,-0.650644694,2.852826734,-0.050049592,-8.158083467,5.255207141,2.75272755,5.555504692,-10.16006714,-2.75272755,-1.451438163,-2.652628367,-11.16105898,-6.956893263,-12.36224918,MUROTTAL_NORMAL
2.252231632,2.552529183,-0.650644694,3.153124285,0.350347143,-7.15709163,5.455405509,2.852826734,8.458381018,-8.758678569,-2.452429999,-0.850843061,-1.851834897,-9.959868772,-6.556496529,-11.46135653,MUROTTAL_NORMAL
2.552529183,2.852826734,-1.251239796,3.453421836,1.051041428,-6.256198978,5.555504692,2.75272755,8.158083467,-9.05897612,-2.152132448,-0.050049592,-1.251239796,-8.658579385,-6.256198978,-10.56046387,MUROTTAL_NORMAL
3.053025101,3.053025101,-1.451438163,3.453421836,1.551537346,-5.155107958,5.555504692,2.75272755,8.558480201,-8.057984283,-1.551537346,0.350347143,-0.55054551,-7.557488365,-5.155107958,-9.359273671,MUROTTAL_NORMAL
3.153124285,3.353322652,-1.451438163,3.453421836,1.851834897,-3.953917754,5.755703059,2.552529183,6.156099794,-5.755703059,-1.151140612,0.950942245,0.050049592,-6.256198978,-4.454413672,-7.857785916,MUROTTAL_NORMAL
3.153124285,3.653620203,-1.451438163,3.653620203,2.152132448,-2.952925917,5.555504692,2.452429999,2.152132448,-4.254215305,-0.950942245,1.551537346,0.650644694,-5.155107958,-3.953917754,-6.356298161,MUROTTAL_NORMAL
3.753719387,3.453421836,-1.451438163,3.453421836,2.552529183,-2.452429999,5.255207141,2.452429999,0.150148775,-3.253223468,-0.55054551,2.152132448,1.251239796,-4.454413672,-3.253223468,-5.355306325,MUROTTAL_NORMAL
4.554512856,3.453421836,-1.451438163,3.353322652,3.153124285,-2.152132448,5.255207141,2.452429999,-1.451438163,-2.352330816,0.050049592,2.252231632,1.65163653,-3.653620203,-2.952925917,-4.454413672,MUROTTAL_NORMAL
4.554512856,3.753719387,-1.751735714,3.653620203,3.453421836,-1.551537346,4.854810407,2.452429999,-0.950942245,-2.052033265,0.650644694,2.552529183,2.252231632,-2.75272755,-2.75272755,-3.553521019,MUROTTAL_NORMAL
4.654612039,3.753719387,-2.052033265,3.353322652,3.453421836,-0.850843061,4.254215305,2.152132448,0.650644694,-1.551537346,0.950942245,2.75272755,2.552529183,-1.851834897,-2.152132448,-2.352330816,MUROTTAL_NORMAL
5.455405509,3.453421836,-2.352330816,3.053025101,3.653620203,-0.55054551,4.254215305,1.951934081,-0.650644694,-0.350347143,0.950942245,2.852826734,2.75272755,-1.151140612,-1.451438163,-1.151140612,MUROTTAL_NORMAL
5.755703059,3.153124285,-2.75272755,2.852826734,3.953917754,-0.250247959,4.054016938,1.351338979,0.050049592,0.350347143,1.251239796,3.353322652,3.053025101,-0.350347143,-0.950942245,-0.250247959,MUROTTAL_NORMAL
5.155107958,2.75272755,-3.253223468,2.152132448,4.054016938,0.050049592,3.053025101,0.750743877,4.654612039,0.150148775,1.851834897,3.053025101,3.353322652,-0.050049592,-0.55054551,0.150148775,MUROTTAL_NORMAL
5.155107958,2.452429999,-3.85381857,1.551537346,4.054016938,0.050049592,1.951934081,0.150148775,3.453421836,0.750743877,2.152132448,2.552529183,3.453421836,0.050049592,-0.250247959,0.950942245,MUROTTAL_NORMAL
5.455405509,2.152132448,-4.254215305,1.551537346,4.254215305,0.150148775,1.251239796,-0.050049592,0.050049592,2.152132448,2.75272755,2.852826734,3.753719387,0.350347143,0.150148775,1.551537346,MUROTTAL_NORMAL
4.95490959,1.851834897,-4.454413672,1.251239796,4.554512856,0.150148775,0.650644694,-0.55054551,1.65163653,2.552529183,3.453421836,2.852826734,4.054016938,0.450446326,0.950942245,1.951934081,MUROTTAL_NORMAL
